Iteration                Wall_Time                Samples                  Test_Return              Test_Episode_Length      Test_Episodes            Train_Return             Train_Episode_Length     Train_Episodes           Critic_Loss              Q1_Loss                  Q2_Loss                  Target_Q                 Pred_Q1                  Pred_Q2                  Actor_Loss               Policy_Logp              Policy_Q                 
13420                    2.9659236588080726       2686200                  1.5454025723602767       501.0                    10                       0.0                      501.0                    3                        3.735565662384033        1.8658504486083984       1.8697162866592407       14.057923316955566       14.059300422668457       14.059017181396484       -14.249573707580566      -1.2061727046966553      14.008339881896973       
13430                    2.9680941381719377       2688200                  2.9366614720586055       501.0                    10                       15.71718978881836        501.0                    3                        4.4920573234558105       2.2406935691833496       2.251364231109619        14.092188835144043       14.095926284790039       14.095987319946289       -14.286028861999512      -1.2067095041275024      14.044689178466797       
13440                    2.970207872390747        2690200                  7.462468372622266e-29    501.0                    10                       14.400798797607422       501.0                    3                        3.250507354736328        1.6244961023330688       1.6260108947753906       14.089797019958496       14.075309753417969       14.075788497924805       -14.272016525268555      -1.1771000623703003      14.036600112915039       
13450                    2.972325437929895        2692200                  5.631705453586131        501.0                    10                       0.0                      501.0                    3                        4.329293727874756        2.1601362228393555       2.1691582202911377       14.125493049621582       14.125680923461914       14.12474250793457        -14.318302154541016      -1.2001873254776         14.07826042175293        
13460                    2.974422800673379        2694200                  1.824140239754115e-70    501.0                    10                       11.98005199432373        501.0                    3                        4.730543613433838        2.3638532161712646       2.366690158843994        14.159859657287598       14.156519889831543       14.159550666809082       -14.34588623046875       -1.1720086336135864      14.111482620239258       
13470                    2.976439908279313        2696200                  12.969133240861368       501.0                    10                       14.65280818939209        501.0                    3                        5.108466148376465        2.552050828933716        2.5564160346984863       14.176522254943848       14.17518138885498        14.17516803741455        -14.36245346069336       -1.2008023262023926      14.122295379638672       
13480                    2.978530441522598        2698200                  11.960650899018708       501.0                    10                       0.0                      501.0                    3                        4.477611541748047        2.2376153469085693       2.2399961948394775       14.139749526977539       14.134270668029785       14.13316822052002        -14.323744773864746      -1.2071106433868408      14.082324028015137       
13490                    2.9807437407308153       2700200                  3.081112466815789        501.0                    10                       2.0091113128728466e-06   501.0                    3                        2.7340941429138184       1.3653087615966797       1.3687852621078491       14.156627655029297       14.15256118774414        14.152195930480957       -14.34648609161377       -1.208571434020996       14.104772567749023       
13500                    2.9829513769017324       2702200                  6.7268765939121264       501.0                    10                       0.0                      501.0                    3                        4.156684875488281        2.078922748565674        2.0777618885040283       14.160942077636719       14.159642219543457       14.158811569213867       -14.351336479187012      -1.206203579902649       14.110098838806152       
13510                    2.985094234281116        2704200                  6.591717136200707        501.0                    10                       0.0                      501.0                    3                        4.683210849761963        2.34152889251709         2.341682195663452        14.147963523864746       14.139423370361328       14.139729499816895       -14.331518173217773      -1.200920581817627       14.09133243560791        
13520                    2.98729559732808         2706200                  1.2476331314253122e-10   501.0                    10                       0.0                      501.0                    3                        4.322962284088135        2.1588146686553955       2.164147138595581        14.102157592773438       14.103463172912598       14.10423469543457        -14.29667854309082       -1.203213095664978       14.056035041809082       
13530                    2.9894946695036357       2708200                  1.6807554999308097e-93   501.0                    10                       16.95574188232422        501.0                    3                        3.0626800060272217       1.5323123931884766       1.5303674936294556       14.136222839355469       14.136549949645996       14.135319709777832       -14.32984447479248       -1.2178672552108765      14.086274147033691       
13540                    2.9916602700286443       2710200                  0.012400173046776656     501.0                    10                       21.48817253112793        501.0                    3                        3.9432532787323          1.968718409538269        1.974534273147583        14.154398918151855       14.151763916015625       14.153374671936035       -14.348974227905273      -1.192484974861145       14.110478401184082       
13550                    2.9938428841696845       2712200                  10.089103350815297       501.0                    10                       0.0                      501.0                    3                        5.918788433074951        2.958103656768799        2.960684061050415        14.175141334533691       14.171942710876465       14.172089576721191       -14.372395515441895      -1.2088345289230347      14.130630493164062       
13560                    2.9959763679239484       2714200                  6.515070316399223        501.0                    10                       0.0                      501.0                    3                        3.3734655380249023       1.6861567497253418       1.6873090267181396       14.22866439819336        14.230795860290527       14.230594635009766       -14.428991317749023      -1.2233418226242065      14.184319496154785       
13570                    2.998266252213054        2716200                  4.886587826998172        501.0                    10                       0.0                      501.0                    3                        4.515584945678711        2.258307695388794        2.257277250289917        14.294689178466797       14.296512603759766       14.29632568359375        -14.492080688476562      -1.2239562273025513      14.247288703918457       
13580                    3.000460535486539        2718200                  4.4811962747562095       501.0                    10                       0.0                      501.0                    3                        4.553565502166748        2.275406837463379        2.278158664703369        14.175296783447266       14.177921295166016       14.177666664123535       -14.376365661621094      -1.2076072692871094      14.134841918945312       
13590                    3.0026789451307723       2720200                  10.677497764418206       501.0                    10                       0.0                      501.0                    3                        4.107276916503906        2.051856756210327        2.055420398712158        14.242524147033691       14.244969367980957       14.244206428527832       -14.440767288208008      -1.216248631477356       14.197519302368164       
13600                    3.004855038722356        2722200                  13.421514767918941       501.0                    10                       0.0                      501.0                    3                        5.428694248199463        2.7147445678710938       2.7139499187469482       14.232200622558594       14.231926918029785       14.232118606567383       -14.428742408752441      -1.206809163093567       14.187383651733398       
13610                    3.00704991598924         2724200                  6.004274577402076        501.0                    10                       0.0                      501.0                    3                        3.840859889984131        1.916412591934204        1.9244484901428223       14.383628845214844       14.376360893249512       14.374672889709473       -14.573567390441895      -1.2005996704101562      14.333449363708496       
13620                    3.0092269253730772       2726200                  18.862887476838388       501.0                    10                       6.687068462371826        501.0                    3                        4.858671188354492        2.4248218536376953       2.433849334716797        14.267107963562012       14.279786109924316       14.277952194213867       -14.473154067993164      -1.2067675590515137      14.231802940368652       
13630                    3.011390607820617        2728200                  11.048552889133042       501.0                    10                       18.858430862426758       501.0                    3                        3.9537951946258545       1.976834774017334        1.9769598245620728       14.33779239654541        14.338522911071777       14.335030555725098       -14.534152030944824      -1.2274008989334106      14.288671493530273       
13640                    3.0135767347945106       2730200                  11.760671594702746       501.0                    10                       0.0                      501.0                    3                        3.1861042976379395       1.588521122932434        1.597582459449768        14.39126205444336        14.386249542236328       14.387767791748047       -14.589348793029785      -1.2190303802490234      14.345541954040527       
13650                    3.0157683372497557       2732200                  19.141423950584592       501.0                    10                       10.593497276306152       501.0                    3                        3.7758288383483887       1.8875808715820312       1.8882479667663574       14.314444541931152       14.317243576049805       14.317999839782715       -14.51292610168457       -1.209060549736023       14.271111488342285       
13660                    3.0179354792833326       2734200                  4.558852026525595        501.0                    10                       0.0                      501.0                    3                        4.101958751678467        2.0537335872650146       2.048225164413452        14.402363777160645       14.399999618530273       14.39835262298584        -14.598655700683594      -1.201363205909729       14.35838508605957        
13670                    3.0201410964462494       2736200                  3.099573706293437e-19    501.0                    10                       0.0                      501.0                    3                        5.035848140716553        2.522679567337036        2.513169050216675        14.364778518676758       14.371609687805176       14.370911598205566       -14.565837860107422      -1.2117393016815186      14.323490142822266       
13680                    3.022281522817082        2738200                  0.009785945175586817     501.0                    10                       0.0                      501.0                    3                        4.909781455993652        2.456920862197876        2.4528610706329346       14.408185958862305       14.390995025634766       14.39142894744873        -14.597274780273438      -1.2239048480987549      14.352493286132812       
13690                    3.024481772912873        2740200                  27.30898269409614        501.0                    10                       0.0                      501.0                    3                        4.001302719116211        1.9994837045669556       2.0018198490142822       14.385760307312012       14.384575843811035       14.381326675415039       -14.582321166992188      -1.2190759181976318      14.338505744934082       
13700                    3.026570363110966        2742200                  6.052781834750695        501.0                    10                       0.0                      501.0                    3                        4.579333782196045        2.284491777420044        2.294842004776001        14.318971633911133       14.315343856811523       14.315141677856445       -14.517681121826172      -1.220420002937317       14.273600578308105       
13710                    3.028820010887252        2744200                  4.5039880816738355e-53   501.0                    10                       0.04141595587134361      501.0                    3                        4.964630126953125        2.482290029525757        2.482340097427368        14.340667724609375       14.3446626663208         14.341354370117188       -14.539740562438965      -1.1863439083099365      14.302474021911621       
13720                    3.0310390525394015       2746200                  0.008003738225255314     501.0                    10                       0.0                      501.0                    3                        3.5572633743286133       1.7794322967529297       1.7778311967849731       14.285088539123535       14.280744552612305       14.281007766723633       -14.476363182067871      -1.2071963548660278      14.234922409057617       
13730                    3.0333142220973968       2748200                  3.84781817398668e-122    501.0                    10                       0.0                      501.0                    3                        5.94340705871582         2.967559814453125        2.9758458137512207       14.297635078430176       14.29965877532959        14.297698974609375       -14.495506286621094      -1.1919857263565063      14.257112503051758       
13740                    3.0355437376764085       2750200                  28.192999732231634       501.0                    10                       0.0                      501.0                    3                        3.9795947074890137       1.988726258277893        1.9908678531646729       14.34153938293457        14.337625503540039       14.338034629821777       -14.542856216430664      -1.2138458490371704      14.300087928771973       
13750                    3.037758356200324        2752200                  1.9073441458189069       501.0                    10                       0.0                      501.0                    3                        5.4558024406433105       2.726689338684082        2.7291133403778076       14.288456916809082       14.278522491455078       14.27730941772461        -14.484407424926758      -1.224292278289795       14.23954963684082        
13760                    3.039904895822207        2754200                  7.231183849790249e-10    501.0                    10                       12.141005516052246       501.0                    3                        6.977102279663086        3.486445188522339        3.4906578063964844       14.272933006286621       14.282288551330566       14.28178882598877        -14.481772422790527      -1.1811182498931885      14.245549201965332       
13770                    3.0421444468365775       2756200                  6.046425636164787        501.0                    10                       29.771026611328125       501.0                    3                        4.099817276000977        2.055446147918701        2.044370174407959        14.324832916259766       14.31799030303955        14.32021427154541        -14.519088745117188      -1.216239094734192       14.275840759277344       
13780                    3.044335445894135        2758200                  7.8238299776735065       501.0                    10                       0.047718342393636703     501.0                    3                        4.714827537536621        2.358729839324951        2.356098175048828        14.394290924072266       14.401857376098633       14.401079177856445       -14.602068901062012      -1.2020111083984375      14.36166763305664        
13790                    3.046359289354748        2760200                  9.440312893576991e-24    501.0                    10                       0.0                      501.0                    3                        5.2528910636901855       2.6253063678741455       2.627584457397461        14.425124168395996       14.420957565307617       14.420018196105957       -14.6212158203125        -1.1888078451156616      14.383454322814941       
13800                    3.0485550354586706       2762200                  8.982103378288253        501.0                    10                       0.0                      501.0                    3                        8.269984245300293        4.134613037109375        4.135370254516602        14.395867347717285       14.401464462280273       14.400035858154297       -14.600278854370117      -1.1905043125152588      14.362177848815918       
13810                    3.050879047645463        2764200                  7.644844781143125        501.0                    10                       6.406316148056799e-18    501.0                    3                        5.061875343322754        2.53144907951355         2.530426263809204        14.449756622314453       14.454703330993652       14.451761245727539       -14.661191940307617      -1.1954716444015503      14.422099113464355       
13820                    3.0530708294444615       2766200                  0.3158763744386747       501.0                    10                       9.924598282688014e-40    501.0                    3                        5.612881183624268        2.8121907711029053       2.800689935684204        14.40894603729248        14.420598983764648       14.418169021606445       -14.622502326965332      -1.181003451347351       14.386298179626465       
13830                    3.055180092321502        2768200                  2.3463562984406786e-29   501.0                    10                       0.0                      501.0                    3                        6.43986177444458         3.217350721359253        3.2225112915039062       14.423222541809082       14.426436424255371       14.427778244018555       -14.62890625             -1.2036023139953613      14.388184547424316       
13840                    3.0572733544641073       2770200                  10.546136028375527       501.0                    10                       1.54278811947961e-08     501.0                    3                        4.423296928405762        2.209885358810425        2.213411569595337        14.46320915222168        14.451197624206543       14.44872760772705        -14.658000946044922      -1.204871654510498       14.417028427124023       
13850                    3.059443245331446        2772200                  1.0401953862839836e-43   501.0                    10                       7.35149441322136e-12     501.0                    3                        6.662024974822998        3.328616142272949        3.3334081172943115       14.46264362335205        14.483564376831055       14.481226921081543       -14.682753562927246      -1.1830196380615234      14.446150779724121       
13860                    3.0615609092844855       2774200                  5.251732742192601        501.0                    10                       0.0                      501.0                    3                        4.443570137023926        2.223252296447754        2.220317840576172        14.580666542053223       14.578990936279297       14.578710556030273       -14.77702808380127       -1.193236231803894       14.53838062286377        
13870                    3.0637067737844257       2776200                  1.5705214146359912e-24   501.0                    10                       13.800268173217773       501.0                    3                        5.026641845703125        2.5134146213531494       2.5132269859313965       14.62919807434082        14.633598327636719       14.633559226989746       -14.833832740783691      -1.1937247514724731      14.5950927734375         
13880                    3.065909135275417        2778200                  0.6671206941009546       501.0                    10                       0.0                      501.0                    3                        6.1975603103637695       3.097132444381714        3.100428819656372        14.651904106140137       14.651053428649902       14.650172233581543       -14.856907844543457      -1.1802513599395752      14.620854377746582       
13890                    3.068210001256731        2780200                  7.788064640853269e-18    501.0                    10                       0.0                      501.0                    3                        6.203502178192139        3.100733995437622        3.1027672290802          14.680909156799316       14.686721801757812       14.68638801574707        -14.895496368408203      -1.1811856031417847      14.659255027770996       
13900                    3.070353114737405        2782200                  20.88257340282062        501.0                    10                       0.0                      501.0                    3                        4.0373663902282715       2.016982078552246        2.0203847885131836       14.69531536102295        14.708148002624512       14.710184097290039       -14.9124174118042        -1.1756442785263062      14.677287101745605       
13910                    3.0725262148512735       2784200                  5.499811861579248e-24    501.0                    10                       0.0                      501.0                    3                        3.2841851711273193       1.644162654876709        1.6400214433670044       14.698798179626465       14.692183494567871       14.692575454711914       -14.895984649658203      -1.1734594106674194      14.661294937133789       
13920                    3.074629593756464        2786200                  1.280273512059282e-37    501.0                    10                       0.0                      501.0                    3                        6.103456974029541        3.046642780303955        3.0568132400512695       14.66650104522705        14.64827823638916        14.64694881439209        -14.865971565246582      -1.181135892868042       14.629744529724121       
13930                    3.076869442065557        2788200                  2.408726010237895        501.0                    10                       30.451223373413086       501.0                    3                        5.0838704109191895       2.5375943183898926       2.5462756156921387       14.673808097839355       14.666220664978027       14.668811798095703       -14.870949745178223      -1.20261549949646        14.6304292678833         
13940                    3.0790385840998757       2790200                  16.688811558786632       501.0                    10                       24.979450225830078       501.0                    3                        4.191217422485352        2.0960402488708496       2.0951764583587646       14.69704532623291        14.700373649597168       14.69861125946045        -14.902936935424805      -1.2032465934753418      14.662287712097168       
13950                    3.081320909526613        2792200                  6.897103100203016        501.0                    10                       4.068375818489598e-40    501.0                    3                        5.754837512969971        2.8801465034484863       2.8746907711029053       14.860644340515137       14.86018180847168        14.85848331451416        -15.066883087158203      -1.1914328336715698      14.828596115112305       
13960                    3.0834881349404655       2794200                  9.11730640651295         501.0                    10                       0.0                      501.0                    3                        4.806755065917969        2.401172399520874        2.405583381652832        14.826906204223633       14.8223876953125         14.823744773864746       -15.025225639343262      -1.1942516565322876      14.786375045776367       
13970                    3.085642711917559        2796200                  3.9109805565846765e-66   501.0                    10                       0.0                      501.0                    3                        5.219243049621582        2.6077914237976074       2.611452341079712        14.866372108459473       14.860246658325195       14.859938621520996       -15.061835289001465      -1.1936066150665283      14.823115348815918       
13980                    3.087857332030932        2798200                  6.5225011717258905       501.0                    10                       53.732486724853516       501.0                    3                        6.908176898956299        3.4589345455169678       3.4492428302764893       14.77541732788086        14.764240264892578       14.764604568481445       -14.967958450317383      -1.1987099647521973      14.728215217590332       
13990                    3.09004793173737         2800200                  1.2454412208583782e-71   501.0                    10                       3.713440930460765e-43    501.0                    3                        2.7276625633239746       1.3607577085494995       1.3669047355651855       14.908483505249023       14.910431861877441       14.909010887145996       -15.11407470703125       -1.2063541412353516      14.872804641723633       
14000                    3.0921982398960326       2802200                  5.117132154313151e-06    501.0                    10                       0.0                      501.0                    3                        4.4889984130859375       2.2463736534118652       2.2426254749298096       14.874786376953125       14.86693286895752        14.86650276184082        -15.070257186889648      -1.1892242431640625      14.832415580749512       
14010                    3.094291092554728        2804200                  8.388302978108081        501.0                    10                       32.81136703491211        501.0                    3                        5.720167636871338        2.864269733428955        2.8558995723724365       14.93148136138916        14.93542194366455        14.934527397155762       -15.138907432556152      -1.1933149099349976      14.900242805480957       
14020                    3.0964063593414095       2806200                  8.802441645404471        501.0                    10                       0.0                      501.0                    3                        6.438429355621338        3.218904733657837        3.219525098800659        14.89320182800293        14.888020515441895       14.886083602905273       -15.085489273071289      -1.1799373626708984      14.849502563476562       
14030                    3.0986808713277183       2808200                  0.9959950552990637       501.0                    10                       0.0                      501.0                    3                        5.527533531188965        2.764010190963745        2.7635231018066406       14.878135681152344       14.867035865783691       14.869396209716797       -15.070884704589844      -1.1923514604568481      14.832412719726562       
14040                    3.1008273629347483       2810200                  10.745983841752075       501.0                    10                       0.0                      501.0                    3                        5.182620048522949        2.582721471786499        2.599898338317871        14.884346961975098       14.889622688293457       14.888590812683105       -15.088218688964844      -1.1920740604400635      14.849799156188965       
14050                    3.1029369957579505       2812200                  7.48036841161736e-32     501.0                    10                       0.0                      501.0                    3                        5.0185041427612305       2.5139176845550537       2.5045857429504395       14.852766990661621       14.854937553405762       14.85317611694336        -15.056912422180176      -1.197935700416565       14.8173246383667         
14060                    3.105156168407864        2814200                  2.333281054465502        501.0                    10                       22.654714584350586       501.0                    3                        5.248018741607666        2.6247448921203613       2.623272657394409        14.924896240234375       14.921366691589355       14.921195030212402       -15.122750282287598      -1.1770484447479248      14.887337684631348       
14070                    3.1073886758089064       2816200                  1.2878705080101153e-30   501.0                    10                       7.176167727818553e-36    501.0                    3                        6.207275867462158        3.1032023429870605       3.1040737628936768       14.972112655639648       14.980441093444824       14.983488082885742       -15.180477142333984      -1.1869481801986694      14.943084716796875       
14080                    3.109569894472758        2818200                  103.53291881472396       501.0                    10                       0.0                      501.0                    3                        6.84692907333374         3.419849395751953        3.4270808696746826       14.92969036102295        14.923711776733398       14.920557975769043       -15.123449325561523      -1.175957441329956       14.888258934020996       
14090                    3.1117237836784786       2820200                  28.26366505322185        501.0                    10                       4.970991786671969e-16    501.0                    3                        6.564460754394531        3.282703399658203        3.2817583084106445       14.943788528442383       14.934088706970215       14.93382453918457        -15.132150650024414      -1.1773065328598022      14.89669132232666        
14100                    3.113902740014924        2822200                  22.774470276142114       501.0                    10                       26.17188262939453        501.0                    3                        6.296767234802246        3.1517207622528076       3.145047426223755        15.060633659362793       15.061429023742676       15.06013011932373        -15.260696411132812      -1.1723748445510864      15.026225090026855       
14110                    3.1161543330219055       2824200                  25.463516978830423       501.0                    10                       3.568311367007715e-15    501.0                    3                        5.551210403442383        2.7744250297546387       2.776784896850586        15.01573371887207        15.015585899353027       15.016172409057617       -15.21926498413086       -1.1907389163970947      14.981114387512207       
14120                    3.118327168424924        2826200                  1.2115845145393668e-22   501.0                    10                       14.59817886352539        501.0                    3                        4.312466621398926        2.1528067588806152       2.1596596240997314       15.018664360046387       15.01610279083252        15.015114784240723       -15.22046947479248       -1.1693497896194458      14.986598014831543       
14130                    3.1205347297588983       2828200                  1.9544684388439528e-14   501.0                    10                       0.0                      501.0                    3                        4.7399420738220215       2.366973876953125        2.372969150543213        15.05111026763916        15.052967071533203       15.051998138427734       -15.254260063171387      -1.1783555746078491      15.018587112426758       
14140                    3.122666790684064        2830200                  3.42345209066785         501.0                    10                       0.2572970688343048       501.0                    3                        7.1205925941467285       3.556704044342041        3.5638885498046875       14.981467247009277       15.000259399414062       14.99821662902832        -15.203401565551758      -1.1384572982788086      14.975706100463867       
14150                    3.1248992294073106       2832200                  0.3146775645635406       501.0                    10                       5.458985328674316        501.0                    3                        4.712099552154541        2.3550331592559814       2.3570668697357178       15.07426643371582        15.080974578857422       15.081235885620117       -15.279454231262207      -1.1481328010559082      15.049826622009277       
14160                    3.127072841193941        2834200                  0.09257915044965982      501.0                    10                       0.0015044546453282237    501.0                    3                        4.906734943389893        2.4515628814697266       2.455172061920166        15.087193489074707       15.085597038269043       15.085905075073242       -15.28980827331543       -1.1399668455123901      15.061812400817871       
14170                    3.1292887976434494       2836200                  0.03886811654481203      501.0                    10                       18.090042114257812       501.0                    3                        7.132360458374023        3.5720150470733643       3.5603456497192383       15.088733673095703       15.09350299835205        15.089442253112793       -15.286599159240723      -1.1599054336547852      15.054615020751953       
14180                    3.1314101373487047       2838200                  5.77100852701851         501.0                    10                       0.0                      501.0                    3                        3.817824602127075        1.9068955183029175       1.9109280109405518       15.087491989135742       15.090580940246582       15.088594436645508       -15.291709899902344      -1.1555545330047607      15.06059741973877        
14190                    3.133652612368266        2840200                  0.001083579539413796     501.0                    10                       2.7084562965178286e-39   501.0                    3                        6.894728660583496        3.4442782402038574       3.4504504203796387       15.014876365661621       15.021717071533203       15.018291473388672       -15.21384334564209       -1.153041124343872       14.983235359191895       
14200                    3.135786812371678        2842200                  0.033050833372466705     501.0                    10                       0.4150662422180176       501.0                    3                        4.374495029449463        2.1829159259796143       2.1915781497955322       15.061044692993164       15.051737785339355       15.052003860473633       -15.247136116027832      -1.1650464534759521      15.014124870300293       
14210                    3.1379369137684505       2844200                  7.641919566656492e-51    501.0                    10                       30.014657974243164       501.0                    3                        5.321194171905518        2.661327838897705        2.6598663330078125       15.15335750579834        15.16150188446045        15.161649703979492       -15.353581428527832      -1.1646370887756348      15.12065315246582        
14220                    3.1401581049627727       2846200                  0.4694235075490498       501.0                    10                       0.0                      501.0                    3                        8.424217224121094        4.211048603057861        4.213168144226074        15.074926376342773       15.075302124023438       15.075173377990723       -15.26789379119873       -1.1622322797775269      15.035452842712402       
14230                    3.1422967117362552       2848200                  15.988469622086384       501.0                    10                       7.309432871254948e-14    501.0                    3                        8.350016593933105        4.172701835632324        4.177317142486572        15.059463500976562       15.0588960647583         15.057330131530762       -15.245170593261719      -1.1558828353881836      15.013998985290527       
14240                    3.144433089693387        2850200                  24.18052583805536        501.0                    10                       8.563746112510329e-35    501.0                    3                        5.761481285095215        2.878943920135498        2.8825361728668213       15.08880615234375        15.089487075805664       15.089948654174805       -15.284089088439941      -1.1673381328582764      15.05062198638916        
14250                    3.146532393693924        2852200                  0.1716483648184048       501.0                    10                       0.0                      501.0                    3                        8.086549758911133        4.0424346923828125       4.044116497039795        15.018556594848633       15.012892723083496       15.009737968444824       -15.206377029418945      -1.1677716970443726      14.972822189331055       
14260                    3.148675058748987        2854200                  11.298667983653488       501.0                    10                       23.74872589111328        501.0                    3                        5.201607704162598        2.5936925411224365       2.607914686203003        15.057560920715332       15.058764457702637       15.059276580810547       -15.25438404083252       -1.160898208618164       15.022205352783203       
14270                    3.1508918696641923       2856200                  2.8146931458861646       501.0                    10                       0.0                      501.0                    3                        8.458719253540039        4.227945327758789        4.230772495269775        14.98896598815918        14.995314598083496       14.996260643005371       -15.187905311584473      -1.1629668474197388      14.95531177520752        
14280                    3.15312821759118         2858200                  1.3152185817858466       501.0                    10                       0.0                      501.0                    3                        5.930171489715576        2.967006206512451        2.9631645679473877       14.897705078125          14.885843276977539       14.889920234680176       -15.082138061523438      -1.1657682657241821      14.848983764648438       
14290                    3.1553207029236687       2860200                  6.714179732141977e-50    501.0                    10                       0.0                      501.0                    3                        6.1076507568359375       3.0474374294281006       3.0602128505706787       14.951889038085938       14.95447826385498        14.953055381774902       -15.148146629333496      -1.176925539970398       14.912759780883789       
14300                    3.15746076464653         2862200                  5.15406200887397         501.0                    10                       37.34456253051758        501.0                    3                        5.548595428466797        2.7756621837615967       2.772932767868042        14.906194686889648       14.900156021118164       14.897635459899902       -15.094427108764648      -1.1481902599334717      14.864790916442871       
14310                    3.1597268042299484       2864200                  3.0735217274186786       501.0                    10                       22.828948974609375       501.0                    3                        6.73126745223999         3.35855770111084         3.3727080821990967       14.948844909667969       14.93354320526123        14.938360214233398       -15.137978553771973      -1.1691676378250122      14.904144287109375       
14320                    3.1618775051169927       2866200                  0.7280596950377471       501.0                    10                       0.0                      501.0                    3                        9.72935676574707         4.86149787902832         4.867860317230225        14.886630058288574       14.877108573913574       14.875625610351562       -15.070273399353027      -1.180353045463562       14.834197998046875       
14330                    3.164007014963362        2868200                  2.5541188298127137e-25   501.0                    10                       0.0                      501.0                    3                        5.431656360626221        2.7132415771484375       2.718414545059204        14.823291778564453       14.830810546875          14.829498291015625       -15.019123077392578      -1.1699250936508179      14.785137176513672       
14340                    3.166138913565212        2870200                  2.8897620619089035       501.0                    10                       4.175819818999774e-24    501.0                    3                        5.17926025390625         2.588559150695801        2.59070086479187         14.833370208740234       14.825023651123047       14.824552536010742       -15.01521110534668       -1.162758708000183       14.7826566696167         
14350                    3.168309716714753        2872200                  9.544914668293938        501.0                    10                       4.979238033294678        501.0                    3                        6.63051700592041         3.3152151107788086       3.3153016567230225       14.775094985961914       14.788318634033203       14.786117553710938       -14.971732139587402      -1.1791905164718628      14.735893249511719       
14360                    3.170400360888905        2874200                  3.777445614615408        501.0                    10                       2.639276927942215e-32    501.0                    3                        6.403715133666992        3.203005313873291        3.200709342956543        14.683276176452637       14.675382614135742       14.67528247833252        -14.864959716796875      -1.1783455610275269      14.629290580749512       
14370                    3.1726040819618437       2876200                  8.159515562844135        501.0                    10                       6.840088458474986e-22    501.0                    3                        4.128920555114746        2.0628721714019775       2.0660486221313477       14.714910507202148       14.713095664978027       14.71190357208252        -14.903998374938965      -1.1800910234451294      14.66797924041748        
14380                    3.1748450013664034       2878200                  9.800192180995143        501.0                    10                       0.0                      501.0                    3                        6.9937334060668945       3.495879650115967        3.4978535175323486       14.625646591186523       14.628671646118164       14.627936363220215       -14.817171096801758      -1.1784815788269043      14.581478118896484       
14390                    3.176999894314342        2880200                  2.793805127891713e-92    501.0                    10                       0.0                      501.0                    3                        3.762493848800659        1.8765511512756348       1.8859412670135498       14.73945426940918        14.739425659179688       14.740201950073242       -14.926513671875         -1.1847511529922485      14.689562797546387       
14400                    3.1791689762804243       2882200                  6.520428821001649        501.0                    10                       0.0                      501.0                    3                        5.459146499633789        2.730419635772705        2.7287282943725586       14.642664909362793       14.644767761230469       14.6458158493042         -14.831287384033203      -1.1711256504058838      14.597063064575195       
14410                    3.181304725408554        2884200                  1.265352542195323e-08    501.0                    10                       2.4126440265849783e-26   501.0                    3                        5.757535457611084        2.87992262840271         2.877613067626953        14.638279914855957       14.644563674926758       14.64580249786377        -14.83272933959961       -1.194192886352539       14.593887329101562       
