Iteration                Wall_Time                Samples                  Test_Return              Test_Episode_Length      Test_Episodes            Train_Return             Train_Episode_Length     Train_Episodes           Dyn_Loss                 Dyn_Delta_Loss           Dyn_Reward_Loss          Critic_Loss              Q1_Loss                  Q2_Loss                  Target_Q                 Pred_Q1                  Pred_Q2                  Actor_Loss               Policy_Logp              Policy_Q                 
2590                     0.5408414857255088       261100                   784.7200290547331        1000.0                   10                       804.0855712890625        1000.0                   1                        6.13103748037247e-06     4.093609277333599e-06    2.037427066170494e-06    1.3712631464004517       0.6845625042915344       0.6867005228996277       13.027599334716797       13.024003982543945       13.020801544189453       -13.497913360595703      0.030280184000730515     13.49942684173584        
2600                     0.5428446947203742       262100                   814.7800461914483        1000.0                   10                       777.3224487304688        1000.0                   1                        7.859909601393156e-06    5.2605951168516185e-06   2.599312892925809e-06    0.7310181856155396       0.36475324630737305      0.3662649989128113       13.212007522583008       13.211673736572266       13.212640762329102       -13.629234313964844      0.021503103896975517     13.63031005859375        
2610                     0.5448886352115208       263100                   778.4966373053187        1000.0                   10                       807.0567016601562        1000.0                   1                        1.8904991520685144e-05   1.683513619354926e-05    2.0698610114777694e-06   1.6767048835754395       0.8361068367958069       0.840597927570343        13.289717674255371       13.289427757263184       13.288956642150879       -13.755732536315918      0.013456580229103565     13.756403923034668       
2620                     0.5469561556312773       264100                   798.5512079688717        1000.0                   10                       792.2431030273438        1000.0                   1                        4.986882231605705e-06    3.0619728477176977e-06   1.924909838635358e-06    0.8480454683303833       0.4224975109100342       0.4255479574203491       13.392850875854492       13.392552375793457       13.391898155212402       -13.895978927612305      0.04125456511974335      13.898041725158691       
2630                     0.5489843294355604       265100                   822.9355179987318        1000.0                   10                       782.1365966796875        1000.0                   1                        5.044180397817399e-06    3.549197117536096e-06    1.4949827118471148e-06   1.1990532875061035       0.6017677783966064       0.5972855091094971       13.449894905090332       13.439051628112793       13.442728042602539       -13.95067024230957       0.03224220871925354      13.95228385925293        
2640                     0.5510480225748486       266100                   829.5456697422449        1000.0                   10                       822.0328369140625        1000.0                   1                        2.8030301564285764e-06   1.3820775848216726e-06   1.4209527989805792e-06   2.7535221576690674       1.3755955696105957       1.3779268264770508       13.597902297973633       13.59359359741211        13.593273162841797       -14.067948341369629      0.030306372791528702     14.069462776184082       
2650                     0.5530944956673516       267100                   840.8961295666049        1000.0                   10                       799.5320434570312        1000.0                   1                        4.316236754675629e-06    3.062314590351889e-06    1.2539230738184415e-06   1.461297631263733        0.729556143283844        0.7317413091659546       13.67956829071045        13.675094604492188       13.677407264709473       -14.158958435058594      0.024308694526553154     14.160174369812012       
2660                     0.5551341605848736       268100                   765.5733954969012        1000.0                   10                       814.8507690429688        1000.0                   1                        2.3686409349465976e-06   1.1799912726928596e-06   1.1886502306879265e-06   2.0183348655700684       1.0090563297271729       1.009278416633606        13.782845497131348       13.777941703796387       13.780699729919434       -14.307849884033203      0.006209396291524172     14.308159828186035       
2670                     0.557231113380856        269100                   803.924575456072         1000.0                   10                       799.3084106445312        1000.0                   1                        3.682403757920838e-06    2.5528372589178616e-06   1.1295661579424632e-06   0.3368441164493561       0.1671985387802124       0.16964560747146606      13.863696098327637       13.866328239440918       13.866901397705078       -14.433337211608887      -0.0083943335339427      14.432918548583984       
2680                     0.5592944449186326       270100                   831.1994352319147        1000.0                   10                       808.0372924804688        1000.0                   1                        3.1776257856108714e-06   2.009042873396538e-06    1.168583025901171e-06    0.9442751407623291       0.4709206819534302       0.4733545184135437       13.960489273071289       13.956823348999023       13.958983421325684       -14.478302001953125      0.026483258232474327     14.479626655578613       
2690                     0.561311797036065        271100                   867.1233457929915        1000.0                   10                       809.317138671875         1000.0                   1                        2.3407651497109327e-06   1.2818486538890284e-06   1.0589163821350667e-06   0.8663474321365356       0.43183284997940063      0.4345146715641022       14.066473007202148       14.066316604614258       14.065488815307617       -14.572962760925293      0.014096294529736042     14.5736665725708         
2700                     0.5633259962002436       272100                   797.7827637485334        1000.0                   10                       831.0321655273438        1000.0                   1                        1.9791875729424646e-06   9.53954895521747e-07     1.02523256373388e-06     2.2183525562286377       1.108694076538086        1.1096584796905518       14.144791603088379       14.146905899047852       14.148606300354004       -14.63158130645752       0.015831364318728447     14.632370948791504       
2710                     0.5654237073659897       273100                   857.2184130808637        1000.0                   10                       799.0740356445312        1000.0                   1                        2.5577942324161995e-06   1.6471578874188708e-06   9.106365155275853e-07    1.8417434692382812       0.919053316116333        0.9226897358894348       14.205363273620605       14.202054977416992       14.198578834533691       -14.694626808166504      -0.008703690953552723    14.694192886352539       
2720                     0.5674830502933926       274100                   836.9865662264978        1000.0                   10                       818.065185546875         1000.0                   1                        1.9296680875413585e-06   1.0261076113238232e-06   9.035604193741165e-07    1.5379835367202759       0.7671785354614258       0.7708049416542053       14.215450286865234       14.220067024230957       14.223241806030273       -14.724632263183594      0.024614984169602394     14.725865364074707       
2730                     0.5695527879397074       275100                   852.4550464410288        1000.0                   10                       815.12939453125          1000.0                   1                        3.0258049719122937e-06   2.041847437794786e-06    9.839576478043455e-07    0.5933359265327454       0.29620131850242615      0.297134667634964        14.31782054901123        14.316015243530273       14.317096710205078       -14.852534294128418      -0.006115317810326815    14.852229118347168       
2740                     0.5715510352452596       276100                   721.5738266425788        1000.0                   10                       835.5057373046875        1000.0                   1                        2.487713800292113e-06    1.67041389431688e-06     8.172997922883951e-07    1.1888188123703003       0.5922885537147522       0.5965304374694824       14.419027328491211       14.423036575317383       14.423029899597168       -14.918235778808594      0.032123859971761703     14.919843673706055       
2750                     0.5736038120587666       277100                   863.1676759974247        1000.0                   10                       801.1600952148438        1000.0                   1                        1.4519922615363612e-06   6.227045332707348e-07    8.292877851090452e-07    2.2927892208099365       1.1468044519424438       1.1459848880767822       14.494365692138672       14.496030807495117       14.492546081542969       -14.9915771484375        0.00934454333037138      14.992044448852539       
2760                     0.5756346094608307       278100                   863.3260567664732        1000.0                   10                       820.4028930664062        1000.0                   1                        1.4651733408754808e-06   7.741913350400864e-07    6.909817784617189e-07    0.5708204507827759       0.2854999303817749       0.2853204905986786       14.589459419250488       14.589390754699707       14.59068775177002        -15.133957862854004      0.005967173725366592     15.134254455566406       
2770                     0.5776206447018517       279100                   866.8243327969903        1000.0                   10                       827.296875               1000.0                   1                        1.3298383692017524e-06   3.8679797853546916e-07   9.430399927623512e-07    0.6663455963134766       0.33285391330718994      0.333491712808609        14.716586112976074       14.71312427520752        14.713109016418457       -15.239964485168457      0.020764360204339027     15.241002082824707       
2780                     0.5796723959181044       280100                   840.1658000771689        1000.0                   10                       846.1796875              1000.0                   1                        9.5393977517233e-07      4.1080468804466364e-07   5.431353429230512e-07    0.6041532754898071       0.3002174198627472       0.30393582582473755      14.743071556091309       14.737005233764648       14.737780570983887       -15.304512977600098      0.028023989871144295     15.305914878845215       
2790                     0.581707412732972        281100                   827.2205716086           1000.0                   10                       832.9874877929688        1000.0                   1                        8.837701557240507e-07    4.2142275447076827e-07   4.623474580967013e-07    0.6260719299316406       0.3123556077480316       0.31371626257896423      14.873409271240234       14.876433372497559       14.876837730407715       -15.322762489318848      0.008647624403238297     15.323197364807129       
2800                     0.5837352030807071       282100                   787.817030921238         1000.0                   10                       830.7011108398438        1000.0                   1                        1.058464590641961e-06    4.149364087879803e-07    6.435280965888523e-07    1.2457572221755981       0.6213762760162354       0.6243811249732971       14.820785522460938       14.821749687194824       14.822690963745117       -15.362674713134766      0.006276046857237816     15.362988471984863       
2810                     0.5858018234703276       283100                   850.6961352202954        1000.0                   10                       817.818115234375         1000.0                   1                        8.606759820395382e-07    3.425470254114771e-07    5.181289566280611e-07    2.2188923358917236       1.1083831787109375       1.1105092763900757       14.921613693237305       14.929569244384766       14.928460121154785       -15.48267650604248       -0.02697894163429737     15.481329917907715       
2820                     0.5878844434022903       284100                   855.9396522437349        1000.0                   10                       808.7191772460938        1000.0                   1                        6.567745458596619e-07    3.087656637035252e-07    3.4800896742126497e-07   0.33600395917892456      0.1679588407278061       0.16804513335227966      15.029589653015137       15.026147842407227       15.027713775634766       -15.540946006774902      0.027626650407910347     15.54232406616211        
2830                     0.5899481914440791       285100                   850.6216620999846        1000.0                   10                       835.924072265625         1000.0                   1                        1.1797925481005223e-06   7.481211241611163e-07    4.316716513130814e-07    1.5974665880203247       0.798336386680603        0.7991302609443665       15.130271911621094       15.139090538024902       15.139181137084961       -15.585625648498535      0.0375150702893734       15.587499618530273       
2840                     0.5919417739576763       286100                   909.6924851238534        1000.0                   10                       831.5089721679688        1000.0                   1                        4.3673909999597527e-07   1.4632703937422775e-07   2.9041208904345694e-07   1.2535077333450317       0.6262316107749939       0.6272759437561035       15.166985511779785       15.171746253967285       15.172087669372559       -15.691178321838379      0.0061540184542536736    15.691483497619629       
2850                     0.5939929140276379       287100                   830.3036139642514        1000.0                   10                       842.7698974609375        1000.0                   1                        6.90510887579876e-07     1.825600861593557e-07    5.079508014205203e-07    0.9691522717475891       0.4825955629348755       0.4865567982196808       15.205259323120117       15.207388877868652       15.206357955932617       -15.732699394226074      -0.004278855863958597    15.732484817504883       
2860                     0.5960248362355762       288100                   749.3338333996819        1000.0                   10                       838.6853637695312        1000.0                   1                        7.305604867724469e-07    4.2105244801859953e-07   3.095080671755568e-07    2.2676970958709717       1.1327773332595825       1.1349201202392578       15.281412124633789       15.278400421142578       15.276615142822266       -15.774384498596191      0.008752938359975815     15.774822235107422       
2870                     0.5980765643384721       289100                   828.6430320619496        1000.0                   10                       787.8795776367188        1000.0                   1                        1.3950319726063753e-06   8.901748742573545e-07    5.048571551924397e-07    0.9884447455406189       0.49350062012672424      0.4949439465999603       15.330957412719727       15.334415435791016       15.336994171142578       -15.812150955200195      0.028227562084794044     15.81356430053711        
2880                     0.600109329422315        290100                   832.4916058279874        1000.0                   10                       830.431396484375         1000.0                   1                        4.7180552087411343e-07   1.2617218203558878e-07   3.456333104168152e-07    1.6805404424667358       0.8395625352859497       0.8409780263900757       15.445764541625977       15.445710182189941       15.444060325622559       -15.872724533081055      -0.015315590426325798    15.871954917907715       
2890                     0.6021451144748264       291100                   830.1899369674496        1000.0                   10                       820.6109008789062        1000.0                   1                        3.2074976274998335e-07   6.52546532364795e-08     2.554950810917944e-07    1.7024366855621338       0.8508688807487488       0.851567804813385        15.422582626342773       15.416019439697266       15.415253639221191       -15.926766395568848      -0.01345696859061718     15.926093101501465       
2900                     0.6041795116000706       292100                   840.4556744666203        1000.0                   10                       832.156005859375         1000.0                   1                        6.604894338124723e-07    1.5995871649465698e-07   5.005307457395247e-07    1.0421932935714722       0.5196551084518433       0.5225382447242737       15.518653869628906       15.520797729492188       15.522563934326172       -15.966917037963867      -0.019090736284852028    15.965961456298828       
2910                     0.6062334081861708       293100                   810.293900218335         1000.0                   10                       824.6785888671875        1000.0                   1                        8.276459197986696e-07    5.908308935431705e-07    2.3681504046635382e-07   1.0176053047180176       0.5081877708435059       0.5094174146652222       15.579954147338867       15.576125144958496       15.577377319335938       -16.00815773010254       0.007936758920550346     16.008556365966797       
2920                     0.6083246270815531       294100                   861.6174230521767        1000.0                   10                       833.7659912109375        1000.0                   1                        9.793167237148737e-07    6.021685408086341e-07    3.771482397496584e-07    2.1030235290527344       1.0503265857696533       1.0526968240737915       15.65664291381836        15.65235424041748        15.65241527557373        -16.04279327392578       -0.0019375990377739072   16.042694091796875       
2930                     0.6103224709961149       295100                   833.878789488338         1000.0                   10                       826.6260375976562        1000.0                   1                        5.725332812289707e-07    1.5848637247017905e-07   4.140470082347747e-07    1.400404930114746        0.6991598010063171       0.7012447714805603       15.696890830993652       15.702350616455078       15.700889587402344       -16.108802795410156      0.017758412286639214     16.109689712524414       
2940                     0.6125744001070659       296100                   871.7947000187769        1000.0                   10                       844.6203002929688        1000.0                   1                        6.272053951761336e-07    2.7630088084151794e-07   3.509044574911968e-07    0.3386034667491913       0.16876322031021118      0.1698402315378189       15.78722095489502        15.78968334197998        15.789201736450195       -16.216176986694336      -0.0028743708971887827   16.216035842895508       
2950                     0.6146022200584411       297100                   843.0561568939929        1000.0                   10                       841.8063354492188        1000.0                   1                        7.264753776325961e-07    4.3282639694552927e-07   2.9364895226535737e-07   0.6853137016296387       0.34190428256988525      0.34340938925743103      15.804108619689941       15.807880401611328       15.808457374572754       -16.25450325012207       -0.009870430454611778    16.254009246826172       
2960                     0.6166332241561677       298100                   836.650932507528         1000.0                   10                       846.2430419921875        1000.0                   1                        3.746830827822123e-07    1.142294152600698e-07    2.604537883144076e-07    2.455110788345337        1.226786732673645        1.228324294090271        15.887871742248535       15.886609077453613       15.888434410095215       -16.294343948364258      -0.06038843095302582     16.291324615478516       
2970                     0.6186582879887687       299100                   886.3231709788712        1000.0                   10                       843.509033203125         1000.0                   1                        3.31842358036738e-07     8.867413470170504e-08    2.4316827307302447e-07   2.774933099746704        1.3861130475997925       1.3888204097747803       16.011474609375          16.007339477539062       16.006311416625977       -16.342802047729492      0.0009616698371246457    16.342851638793945       
2980                     0.620773725575871        300100                   842.7522543080795        1000.0                   10                       838.718017578125         1000.0                   1                        7.541499371654936e-07    2.964945338135294e-07    4.576554886170925e-07    0.012274163775146008     0.005472072400152683     0.006802091374993324     16.01753044128418        16.015796661376953       16.01551055908203        -16.426551818847656      -0.01148440595716238     16.42597770690918        
2990                     0.6227813943889406       301100                   875.6592709636134        1000.0                   10                       821.0413208007812        1000.0                   1                        5.334491106623318e-07    2.7857527129526716e-07   2.5487364041509863e-07   0.34931883215904236      0.17450810968875885      0.17481069266796112      16.10615348815918        16.11104393005371        16.110836029052734       -16.433773040771484      0.00949063990265131      16.434247970581055       
3000                     0.6249286385377248       302100                   864.5735128607918        1000.0                   10                       848.1892700195312        1000.0                   1                        4.503704928993102e-07    1.0000483996464027e-07   3.503656387238152e-07    0.7040285468101501       0.35155338048934937      0.3524751663208008       16.200239181518555       16.193653106689453       16.194671630859375       -16.497615814208984      -0.007103942800313234    16.497264862060547       
3010                     0.6269866496324539       303100                   860.6101047719573        1000.0                   10                       851.2383422851562        1000.0                   1                        9.024034284266236e-07    5.58585327326e-07        3.4381824320917076e-07   0.7082996964454651       0.35325321555137634      0.35504645109176636      16.231639862060547       16.234481811523438       16.233896255493164       -16.580081939697266      0.016854694113135338     16.580923080444336       
3020                     0.6291067787673739       304100                   856.12308747181          1000.0                   10                       853.1875                 1000.0                   1                        4.1894372770912014e-07   1.869731818260334e-07    2.319705174613773e-07    2.471534013748169        1.235735535621643        1.2357988357543945       16.208045959472656       16.206939697265625       16.20744514465332        -16.600435256958008      -0.013004906475543976    16.599782943725586       
3030                     0.631168382300271        305100                   888.5784130149602        1000.0                   10                       851.430908203125         1000.0                   1                        7.514927347074263e-07    4.409171197039541e-07    3.1057558658176276e-07   1.1051914691925049       0.5524641275405884       0.5527274012565613       16.355754852294922       16.353666305541992       16.355857849121094       -16.668941497802734      -0.02350689098238945     16.667768478393555       
3040                     0.6331641493903266       306100                   849.5134197096547        1000.0                   10                       861.7587280273438        1000.0                   1                        3.731340996182553e-07    8.683852570356976e-08    2.8629551707126666e-07   1.8242706060409546       0.9117496013641357       0.9125210642814636       16.399805068969727       16.40328025817871        16.401348114013672       -16.736658096313477      0.02951735071837902      16.738134384155273       
3050                     0.6352180926005045       307100                   859.577079587309         1000.0                   10                       829.0706787109375        1000.0                   1                        3.2393452897849784e-07   1.3989962610594375e-07   1.8403480339657108e-07   1.0711119174957275       0.535587728023529        0.535524308681488        16.424816131591797       16.421371459960938       16.421239852905273       -16.775144577026367      0.04122154787182808      16.77720832824707        
3060                     0.6373620769050387       308100                   857.2894465563837        1000.0                   10                       858.693115234375         1000.0                   1                        4.112517615340039e-07    1.1502577024202765e-07   2.962259486594121e-07    0.7129399180412292       0.35678285360336304      0.35615697503089905      16.531330108642578       16.530874252319336       16.531143188476562       -16.84827423095703       0.009242445230484009     16.848731994628906       
3070                     0.6394206643104553       309100                   871.0121764007624        1000.0                   10                       852.8082885742188        1000.0                   1                        5.726100766878517e-07    1.8459881800936273e-07   3.8801124446763424e-07   2.4881672859191895       1.2438932657241821       1.2442742586135864       16.576366424560547       16.584930419921875       16.585041046142578       -16.860097885131836      0.010790170170366764     16.860637664794922       
3080                     0.6416026526027255       310100                   886.1487123003732        1000.0                   10                       865.9478759765625        1000.0                   1                        7.218410473797121e-07    3.5622082350528217e-07   3.656203944046865e-07    2.1164498329162598       1.058245301246643        1.0582046508789062       16.59467315673828        16.600969314575195       16.60100555419922        -16.936750411987305      0.01017206534743309      16.937259674072266       
3090                     0.6436064524120755       311100                   870.1292588364288        1000.0                   10                       868.4613037109375        1000.0                   1                        6.596901584998704e-07    2.578387920948444e-07    4.018513095616072e-07    0.7291970252990723       0.3644448220729828       0.3647522032260895       16.68697166442871        16.685056686401367       16.684749603271484       -17.00998878479004       0.0006127002998255193    17.010021209716797       
3100                     0.6456336453888152       312100                   876.0821076885595        1000.0                   10                       868.2250366210938        1000.0                   1                        3.8019200587768864e-07   1.483790725842482e-07    2.3181297592600458e-07   1.8924479484558105       0.9460343718528748       0.946413516998291        16.75138282775879        16.751163482666016       16.750669479370117       -17.098440170288086      0.03510459512472153      17.100194931030273       
3110                     0.6476753235525555       313100                   865.3111780785537        1000.0                   10                       862.0263061523438        1000.0                   1                        6.838041599621647e-07    3.9090858194867906e-07   2.9289557801348565e-07   0.7499969601631165       0.3745661675930023       0.37543076276779175      16.839427947998047       16.840078353881836       16.838680267333984       -17.127639770507812      0.022786889225244522     17.128780364990234       
3120                     0.6497797536187702       314100                   866.3206414647339        1000.0                   10                       866.8914184570312        1000.0                   1                        5.73312775031809e-07     2.5032773010025267e-07   3.229849312447186e-07    1.1826153993606567       0.5910089015960693       0.5916064977645874       16.873462677001953       16.868318557739258       16.86913299560547        -17.230501174926758      0.029345523566007614     17.231969833374023       
3130                     0.6517687753836314       315100                   867.6509183764889        1000.0                   10                       858.2861328125           1000.0                   1                        7.486606250495242e-07    4.2603343786140613e-07   3.2262713034469925e-07   1.1628053188323975       0.5812590718269348       0.5815463066101074       16.928131103515625       16.929136276245117       16.92767906188965        -17.268861770629883      0.008898034691810608     17.269306182861328       
3140                     0.6538142693042756       316100                   882.721053605101         1000.0                   10                       864.3005981445312        1000.0                   1                        1.0525711786613101e-06   5.787971986137563e-07    4.737740937343915e-07    0.7638169527053833       0.3818911910057068       0.38192570209503174      16.980819702148438       16.976829528808594       16.977401733398438       -17.338605880737305      -0.015497240237891674    17.33782958984375        
3150                     0.6558965784973568       317100                   898.7757357409121        1000.0                   10                       867.7631225585938        1000.0                   1                        6.54586813197966e-07     2.436477473111154e-07    4.109391511519789e-07    1.1737843751907349       0.5861397981643677       0.5876446962356567       17.035259246826172       17.037065505981445       17.0380859375            -17.3587646484375        -0.011092311702668667    17.35820960998535        
3160                     0.6579853192302916       318100                   883.6060104114516        1000.0                   10                       877.372314453125         1000.0                   1                        3.0016067853466666e-07   8.397936568371733e-08    2.1618137679979554e-07   1.4985359907150269       0.7491890788078308       0.7493470907211304       17.120479583740234       17.119476318359375       17.11945343017578        -17.419166564941406      -0.04812585934996605     17.416759490966797       
3170                     0.660097389684783        319100                   878.3322025269987        1000.0                   10                       877.4501953125           1000.0                   1                        5.02857176343241e-07     2.7937593927163107e-07   2.2348122286075522e-07   1.5304702520370483       0.7643227577209473       0.7661473751068115       17.191051483154297       17.176788330078125       17.176965713500977       -17.50674819946289       -0.02028917893767357     17.5057373046875         
3180                     0.6622339193688499       320100                   901.3420387019216        1000.0                   10                       867.1630249023438        1000.0                   1                        2.3360036038866383e-07   4.833997735431694e-08    1.8526037592891953e-07   2.3869807720184326       1.193032145500183        1.1939488649368286       17.231029510498047       17.233131408691406       17.23214340209961        -17.523691177368164      0.018260790035128593     17.52460479736328        
3190                     0.6643670565552182       321100                   906.6824517986093        1000.0                   10                       877.9915161132812        1000.0                   1                        6.514437700388953e-07    2.897782280797401e-07    3.6166525774206093e-07   0.789027988910675        0.3946082592010498       0.39441978931427         17.342456817626953       17.345563888549805       17.34516143798828        -17.665315628051758      -0.000844991416670382    17.665273666381836       
3200                     0.6664122317234675       322100                   888.8098470050157        1000.0                   10                       855.9798583984375        1000.0                   1                        2.80697491916726e-07     7.042858385375439e-08    2.102688938521169e-07    0.00983662623912096      0.0049094087444245815    0.0049272156320512295    17.38142204284668        17.378368377685547       17.38042449951172        -17.688936233520508      -0.06692375987768173     17.68558692932129        
3210                     0.6683820288711124       323100                   929.4718761662285        1000.0                   10                       875.922119140625         1000.0                   1                        3.950567304400465e-07    1.1646515218899367e-07   2.7859164219989907e-07   1.9509648084640503       0.9746366143226624       0.9763280749320984       17.418914794921875       17.423730850219727       17.42302894592285        -17.70894432067871       0.022209594026207924     17.710054397583008       
3220                     0.670446732905176        324100                   898.7780820525377        1000.0                   10                       889.0960083007812        1000.0                   1                        6.204568308021408e-07    2.9853103455934615e-07   3.219257962427946e-07    1.534787654876709        0.7670992016792297       0.767688512802124        17.527158737182617       17.526382446289062       17.525211334228516       -17.790132522583008      0.05973190441727638      17.793121337890625       
3230                     0.6725065282980601       325100                   911.5569507256196        1000.0                   10                       884.2125854492188        1000.0                   1                        4.549740992842999e-07    2.3558786210742255e-07   2.1938618033345847e-07   1.6218955516815186       0.8107373714447021       0.8111581802368164       17.584657669067383       17.586877822875977       17.585481643676758       -17.882965087890625      -0.014998715370893478    17.882213592529297       
3240                     0.6746221891376707       326100                   880.8393562115174        1000.0                   10                       887.9197998046875        1000.0                   1                        4.5218584432404896e-07   1.7170691535284277e-07   2.804789289712062e-07    2.0786449909210205       1.0387145280838013       1.0399304628372192       17.636878967285156       17.63766860961914        17.63778305053711        -17.902597427368164      -0.04681549593806267     17.900257110595703       
3250                     0.6766676078240077       327100                   891.4683233783792        1000.0                   10                       878.6031494140625        1000.0                   1                        4.888805165137455e-07    2.9100371534696023e-07   1.9787675853422115e-07   0.9181733131408691       0.45856285095214844      0.4596104323863983       17.76524543762207        17.75759506225586        17.756916046142578       -17.987831115722656      -0.02897232584655285     17.98638343811035        
3260                     0.6786959034204483       328100                   938.1657298705759        1000.0                   10                       896.0479125976562        1000.0                   1                        1.3940672261014697e-06   9.251887149730464e-07    4.6887896587577416e-07   1.261545181274414        0.6303203105926514       0.6312249898910522       17.797536849975586       17.794649124145508       17.79397201538086        -18.071212768554688      -0.041166581213474274    18.069154739379883       
3270                     0.6807573191324869       329100                   898.2342950677305        1000.0                   10                       902.61376953125          1000.0                   1                        5.77329615225608e-07     2.5428528260817984e-07   3.230444463042659e-07    2.2508108615875244       1.1257023811340332       1.1251085996627808       17.87165069580078        17.868432998657227       17.87075424194336        -18.117677688598633      -0.03449387103319168     18.115951538085938       
3280                     0.6827904069423676       330100                   927.6244082471379        1000.0                   10                       902.653076171875         1000.0                   1                        4.357721650194435e-07    2.1000084871047875e-07   2.2577130209811003e-07   1.6911731958389282       0.8450530767440796       0.8461199402809143       17.92091178894043        17.923566818237305       17.92597770690918        -18.19467544555664       -0.036649785935878754    18.192842483520508       
3290                     0.6848442336585787       331100                   931.4170939347687        1000.0                   10                       905.249755859375         1000.0                   1                        5.302204044710379e-07    3.4857609421123925e-07   1.8164442394663638e-07   1.2500730752944946       0.6252945065498352       0.624778687953949        18.02235221862793        18.01792335510254        18.018648147583008       -18.264373779296875      -0.013770277611911297    18.263683319091797       
3300                     0.6868970300753912       332100                   933.7542460925084        1000.0                   10                       898.583740234375         1000.0                   1                        4.919279490422923e-07    2.5245205392820935e-07   2.394759519575018e-07    2.9961235523223877       1.4977563619613647       1.4983680248260498       18.05062484741211        18.056713104248047       18.057893753051758       -18.320039749145508      -0.018674325197935104    18.319108963012695       
3310                     0.6889394288592868       333100                   913.4941661733807        1000.0                   10                       919.6270141601562        1000.0                   1                        3.2291680440721393e-07   1.1468591765151359e-07   2.0823095780997392e-07   2.1426358222961426       1.07131028175354         1.071325421333313        18.113069534301758       18.111541748046875       18.111526489257812       -18.38745880126953       -0.021161140874028206    18.38640022277832        
3320                     0.6910235595040851       334100                   949.1069361279839        1000.0                   10                       890.3553466796875        1000.0                   1                        3.111830721991282e-07    6.639378113959538e-08    2.4478930527038756e-07   2.4882659912109375       1.2446882724761963       1.2435780763626099       18.142854690551758       18.138046264648438       18.138057708740234       -18.44140625             -0.008034724742174149    18.441003799438477       
3330                     0.6931253867679172       335100                   945.6681929854919        1000.0                   10                       913.8134765625           1000.0                   1                        5.402566216616833e-07    1.1016329892754584e-07   4.3009330852328276e-07   1.7451297044754028       0.8724629878997803       0.8726668953895569       18.276124954223633       18.274784088134766       18.276212692260742       -18.545705795288086      0.03844832628965378      18.54762840270996        
3340                     0.6951820805337694       336100                   928.1976634683895        1000.0                   10                       921.2134399414062        1000.0                   1                        1.280806600334472e-06    6.718114491377492e-07    6.089951511967229e-07    3.1374220848083496       1.5692218542099          1.5681999921798706       18.35149383544922        18.359649658203125       18.35950469970703        -18.612712860107422      -0.04805018752813339     18.610307693481445       
3350                     0.6972212783495585       337100                   943.0199757306975        1000.0                   10                       917.3764038085938        1000.0                   1                        8.004690812413173e-07    4.2944512301801296e-07   3.710239013798855e-07    1.7464138269424438       0.8724436163902283       0.8739700317382812       18.45315170288086        18.45037841796875        18.450305938720703       -18.662782669067383      0.045498110353946686     18.665058135986328       
3360                     0.6993209140168296       338100                   937.8011101037133        1000.0                   10                       912.2672729492188        1000.0                   1                        8.963859272625996e-07    4.328521470142732e-07    4.635336949831981e-07    0.9296638369560242       0.46483322978019714      0.4648304581642151       18.499549865722656       18.50221824645996        18.502424240112305       -18.745792388916016      0.02230977639555931      18.746910095214844       
3370                     0.7013318138652378       339100                   928.307180195478         1000.0                   10                       914.2647705078125        1000.0                   1                        2.077995304716751e-07    3.987684493722554e-08    1.679226784290222e-07    2.6733429431915283       1.3364720344543457       1.336870789527893        18.583473205566406       18.586498260498047       18.58568000793457        -18.828815460205078      -0.012418761849403381    18.82819366455078        
3380                     0.7034299458397759       340100                   957.8855656434571        1000.0                   10                       921.5352783203125        1000.0                   1                        4.3611893829620385e-07   1.623415357698832e-07    2.737774309480301e-07    3.695749282836914        1.8474955558776855       1.8482537269592285       18.60866355895996        18.601600646972656       18.6021671295166         -18.909996032714844      -0.003038104623556137    18.90984535217285        
3390                     0.7055053918229209       341100                   951.7394168755702        1000.0                   10                       917.7450561523438        1000.0                   1                        3.2940715755103156e-07   1.0766139979523359e-07   2.2174587854806305e-07   1.3965870141983032       0.697328507900238        0.6992586255073547       18.677906036376953       18.67445945739746        18.675086975097656       -18.978256225585938      0.02517893724143505      18.979516983032227       
3400                     0.7075696250465181       342100                   947.1431202725435        1000.0                   10                       925.6449584960938        1000.0                   1                        6.738718525411969e-07    3.487896549358993e-07    3.250822544487164e-07    2.450469493865967        1.2251173257827759       1.2253520488739014       18.7722110748291         18.767732620239258       18.767349243164062       -19.057706832885742      0.01942065916955471      19.05868148803711        
3410                     0.7096006332503425       343100                   938.7272733176317        1000.0                   10                       927.506103515625         1000.0                   1                        2.3660476244913298e-07   4.096285621812967e-08    1.9564194531085377e-07   2.922598361968994        1.4621206521987915       1.4604779481887817       18.829397201538086       18.832176208496094       18.831552505493164       -19.10833168029785       -0.014209196902811527    19.10761833190918        
3420                     0.7116506958670087       344100                   938.064587717647         1000.0                   10                       917.9615478515625        1000.0                   1                        4.1103979242507194e-07   1.627623902322739e-07    2.482773595602339e-07    1.4185627698898315       0.7105351686477661       0.7080274820327759       18.937339782714844       18.94425392150879        18.94380760192871        -19.206981658935547      0.015069573186337948     19.207735061645508       
